Well 56A
4
x
y
z
slowness
327860 4407556 0 0.00066181336863
327860 4407556 -1 0.00066181336863
327860 4407556 -2 0.00066181336863
327860 4407556 -3 0.00066181336863
327860 4407556 -4 0.00066181336863
327860 4407556 -5 0.00066181336863
327860 4407556 -6 0.00066181336863
327860 4407556 -7 0.00066181336863
327860 4407556 -8 0.00066181336863
327860 4407556 -9 0.00066181336863
327860 4407556 -10 0.00066181336863
327860 4407556 -11 0.00066181336863
327860 4407556 -12 0.00066181336863
327860 4407556 -13 0.00066181336863
327860 4407556 -14 0.00066181336863
327860 4407556 -15 0.00066181336863
327860 4407556 -16 0.00066181336863
327860 4407556 -17 0.00066181336863
327860 4407556 -18 0.00066181336863
327860 4407556 -19 0.00066181336863
327860 4407556 -20 0.00066181336863
327860 4407556 -21 0.00066181336863
327860 4407556 -22 0.00066181336863
327860 4407556 -23 0.00066181336863
327860 4407556 -24 0.00066181336863
327860 4407556 -25 0.00066181336863
327860 4407556 -26 0.000573807362284
327860 4407556 -27 0.000573807362284
327860 4407556 -28 0.000573807362284
327860 4407556 -29 0.000573807362284
327860 4407556 -30 0.000573807362284
327860 4407556 -31 0.000573807362284
327860 4407556 -32 0.000573807362284
327860 4407556 -33 0.000573807362284
327860 4407556 -34 0.000573807362284
327860 4407556 -35 0.000573807362284
327860 4407556 -36 0.000573807362284
327860 4407556 -37 0.000573807362284
327860 4407556 -38 0.000573807362284
327860 4407556 -39 0.000573807362284
327860 4407556 -40 0.000573807362284
327860 4407556 -41 0.000573807362284
327860 4407556 -42 0.000573807362284
327860 4407556 -43 0.000573807362284
327860 4407556 -44 0.000573807362284
327860 4407556 -45 0.000573807362284
327860 4407556 -46 0.000573807362284
327860 4407556 -47 0.000573807362284
327860 4407556 -48 0.000573807362284
327860 4407556 -49 0.000573807362284
327860 4407556 -50 0.000573807362284
327860 4407556 -51 0.000573807362284
327860 4407556 -52 0.000573807362284
327860 4407556 -53 0.000573807362284
327860 4407556 -54 0.000573807362284
327860 4407556 -55 0.000573807362284
327860 4407556 -56 0.000573807362284
327860 4407556 -57 0.000573807362284
327860 4407556 -58 0.000573807362284
327860 4407556 -59 0.000573807362284
327860 4407556 -60 0.000573807362284
327860 4407556 -61 0.000573807362284
327860 4407556 -62 0.000573807362284
327860 4407556 -63 0.000573807362284
327860 4407556 -64 0.000573807362284
327860 4407556 -65 0.000573807362284
327860 4407556 -66 0.000573807362284
327860 4407556 -67 0.000573807362284
327860 4407556 -68 0.000573807362284
327860 4407556 -69 0.000573807362284
327860 4407556 -70 0.000573807362284
327860 4407556 -71 0.000573807362284
327860 4407556 -72 0.000573807362284
327860 4407556 -73 0.000573807362284
327860 4407556 -74 0.000573807362284
327860 4407556 -75 0.000573807362284
327860 4407556 -76 0.000573807362284
327860 4407556 -77 0.000573807362284
327860 4407556 -78 0.000573807362284
327860 4407556 -79 0.000573807362284
327860 4407556 -80 0.000573807362284
327860 4407556 -81 0.000573807362284
327860 4407556 -82 0.000397795349592
327860 4407556 -83 0.000397795349592
327860 4407556 -84 0.000397795349592
327860 4407556 -85 0.000397795349592
327860 4407556 -86 0.000397795349592
327860 4407556 -87 0.000397795349592
327860 4407556 -88 0.000397795349592
327860 4407556 -89 0.000397795349592
327860 4407556 -90 0.000397795349592
327860 4407556 -91 0.000397795349592
327860 4407556 -92 0.000397795349592
327860 4407556 -93 0.000397795349592
327860 4407556 -94 0.000397795349592
327860 4407556 -95 0.000397795349592
327860 4407556 -96 0.000397795349592
327860 4407556 -97 0.000397795349592
327860 4407556 -98 0.000397795349592
327860 4407556 -99 0.000397795349592
327860 4407556 -100 0.000397795349592
327860 4407556 -101 0.000397795349592
327860 4407556 -102 0.000397795349592
327860 4407556 -103 0.000397795349592
327860 4407556 -104 0.000397795349592
327860 4407556 -105 0.000397795349592
327860 4407556 -106 0.000397795349592
327860 4407556 -107 0.000397795349592
327860 4407556 -108 0.000397795349592
327860 4407556 -109 0.000397795349592
327860 4407556 -110 0.000397795349592
327860 4407556 -111 0.000397795349592
327860 4407556 -112 0.000397795349592
327860 4407556 -113 0.000397795349592
327860 4407556 -114 0.000397795349592
327860 4407556 -115 0.000397795349592
327860 4407556 -116 0.000397795349592
327860 4407556 -117 0.000397795349592
327860 4407556 -118 0.000397795349592
327860 4407556 -119 0.000397795349592
327860 4407556 -120 0.000397795349592
327860 4407556 -121 0.000397795349592
327860 4407556 -122 0.000397795349592
327860 4407556 -123 0.000397795349592
327860 4407556 -124 0.000397795349592
327860 4407556 -125 0.000397795349592
327860 4407556 -126 0.000397795349592
327860 4407556 -127 0.000397795349592
327860 4407556 -128 0.000397795349592
327860 4407556 -129 0.000397795349592
327860 4407556 -130 0.000485801355938
327860 4407556 -131 0.000485801355938
327860 4407556 -132 0.000485801355938
327860 4407556 -133 0.000485801355938
327860 4407556 -134 0.000485801355938
327860 4407556 -135 0.000485801355938
327860 4407556 -136 0.000485801355938
327860 4407556 -137 0.000485801355938
327860 4407556 -138 0.000485801355938
327860 4407556 -139 0.000485801355938
327860 4407556 -140 0.000485801355938
327860 4407556 -141 0.000485801355938
327860 4407556 -142 0.000485801355938
